"jp_daily_newsletter_mary_ann_parsons_1_1850" "jp_morning_chronicle_anne_bird_1850" "jp_morning_chronicle_dr_ellis_1846" "jp_morning_chronicle_mary_ann_parsons_2_1850" "jp_morning_chronicle_sarah_brown_1846" "jp_morning_chronicle_susan_moir_1850" "jp_morning_chronicle_wife_murder_1851" "jp_sunday_times_questionable_charity_1850" "vl_daily_newsletter_corporal_punishment_1849" "vl_morning_chronicle_captain_johnstone_1846" "vl_morning_chronicle_law_of_assault_1850" "vl_morning_chronicle_matthewson_1846" "vl_morning_chronicle_north_family_1846" "vl_morning_chronicle_william_burn_1846" "vl_remarks_on_mr_fitzroys_bill_1853" "vl_sunday_times_punishment_of_children_1850"
"links" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"list" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"live" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"lived" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"livelihood" 0 0 0 0 0 0 0 0.126262626262626 0 0 0 0 0 0 0 0
"local" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"loco" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"locomotion" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"looked" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lordship" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"lot" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"lowest" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"lungs" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"maclean" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"magisterial" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"maiming" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"main" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"maintain" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"maintenance" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"majesty" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"malefactors" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"malicious" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"malignity" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"maltreat" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"maltreated" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"manfully" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"manifest" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"mankind" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"manly" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mansion-house" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"mark" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"marked" 0 0 0 0 0 0 0 0 0 0 0 0.074794315632012 0 0 0 0
"marriage" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"martyrdom" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"marylebone" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"masters" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"match" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"matched" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"material" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"maternal" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"maudlin" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0 0 0 0 0
"maximum" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"meanest" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"meantime" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"measured" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"medicine" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"meditate" 0 0 0 0 0 0 0 0.126262626262626 0 0 0 0 0 0 0 0
"meeting" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"members" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"membranes" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"menaces" 0 0 0 0 0 0 0 0 0 0 0 0.074794315632012 0 0 0 0
"mention" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"mercies" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"meredes" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"merest" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"merits" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"merrett" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"middle-aged" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"midst" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"military" 0 0 0 0 0 0 0 0 0 0 0 0.074794315632012 0 0 0 0
"millions" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"minister" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"ministry" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"miscreants" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"mistake" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"misused" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"mitigating" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"moaning" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mode" 0 0 0 0 0 0 0 0.126262626262626 0 0 0 0 0 0 0 0
"model" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"moderate" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"mollify" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"moment" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"momentary" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"monday" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"monsters" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"monstrous" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"moralizing" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"morals" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"morning" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"morrish" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mothers" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"mount" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"moved" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"much-debated" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"murderer" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"muscles" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"muscular" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mutilations" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"my" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"mysterious" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"natural" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"naturally" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"nearer" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"nearest" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"nearness" 0 0 0 0 0 0 0 0 0 0 0 0.074794315632012 0 0 0 0
"needlewoman" 0 0 0 0 0 0 0 0.126262626262626 0 0 0 0 0 0 0 0
"needs" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"needy" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"neighbourhood" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"neutralizes" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"nice" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"night" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"nineteen" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"nominally" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"non-commissioned" 0 0 0 0 0 0 0 0 0 0 0 0.074794315632012 0 0 0 0
"non-participation" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"notorious" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"notoriously" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"nowise" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"nugatory" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"number" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0 0 0 0 0
"numbers" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"numerous" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"o" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"oath" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"obdurate" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"objection" 0 0 0 0 0 0 0 0.126262626262626 0 0 0 0 0 0 0 0
"objects" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"obliged" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"obnoxious" 0 0 0 0 0 0 0 0 0 0 0 0.074794315632012 0 0 0 0
"observation" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"observe" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"obsolete" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"obstinate" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"obtusest" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"obviously" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"occasional" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"occasioned" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"occasions" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"offended" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"offer" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"offered" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"offspring" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"oftenest" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"omits" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"omitted" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"open" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"opened" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"opening" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"operate" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"operation" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"operative" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"opportunities" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"opposition" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"oppressor" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"organ" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"originally" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"ostentatious" 0 0 0 0 0 0 0 0 0 0 0 0.074794315632012 0 0 0 0
"outbursts" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"outraged" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"outrageous" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"overcrowding" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"oversight" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"overstepping" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"overwhelming" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"owing" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"owner" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"palpably" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"pangs" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"papers" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"parade" 0 0 0 0 0 0 0 0 0 0 0 0.074794315632012 0 0 0 0
"pardonable" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"park" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"partial" 0 0 0 0 0 0 0 0 0 0 0 0.074794315632012 0 0 0 0
"participated" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"partition" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"partly" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"partnership" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"party" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"passage" 0 0 0 0 0 0 0 0.126262626262626 0 0 0 0 0 0 0 0
"passion" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"past" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"paternal" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"patient^s" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"patients" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"patriarch" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"patriarchs" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"paupers" 0 0 0 0 0 0 0 0.126262626262626 0 0 0 0 0 0 0 0
"pawn" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"paying" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"peculiarity" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"pecuniary" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"penal" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"pence" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"perceive" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"perceiving" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"perceptions" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"perfect" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"perfectly" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"perforce" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"perform" 0 0 0 0 0 0 0 0.126262626262626 0 0 0 0 0 0 0 0
"peril" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"perjured" 0 0 0 0 0 0 0 0 0 0 0 0.074794315632012 0 0 0 0
"permanent" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"permit" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"permits" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"permitting" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"perpetrates" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"perpetrators" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"persecution" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"personally" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pervades" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"petersham" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"petty" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"philanthropic" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"philanthropists" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"phinn^s" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"phrase" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"phrases" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"physically" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"physician" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"physicians" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"pieces" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0 0 0 0 0
"pistol" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pity" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"placed" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0 0 0 0 0
"placing" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"plain" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"plainness" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"plans" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"playthings" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"pleased" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"pledges" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"police-courts" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"police-office" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"poltroonery" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0 0 0 0 0
"poorer" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"positively" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"possessed" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"possesses" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"possibly" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"post-mortem" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"potent" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"practices" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"practise" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"practised" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"praise" 0 0 0 0 0 0 0 0.126262626262626 0 0 0 0 0 0 0 0
"pranks" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"prayers" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"preferred" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"prejudice" 0 0 0 0 0 0 0 0 0 0 0 0.074794315632012 0 0 0 0
"prepare" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"prepossessed" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"prescribed" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"presides" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"pressure" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"presume" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"presumes" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"pretended" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0 0 0 0 0
"pretensions" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"prevail" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"prevailing" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"previously" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"privilege" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"proceed" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"proclaimed" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"procure" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"profound" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"prolonged" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"promoters" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"pronounce" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"propensities" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"prophecy" 0 0 0 0 0 0 0 0 0 0 0 0.074794315632012 0 0 0 0
"prophesy" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"proportion" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"proposed" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"prosecutors" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"protector" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"protestants" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"protracted" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"proverbially" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"proves" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"provide" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"providing" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"province" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"provokingly" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"prudent" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"publication" 0 0 0 0 0 0 0 0 0 0 0 0.074794315632012 0 0 0 0
"punishable" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"purchases" 0 0 0 0 0 0 0 0.126262626262626 0 0 0 0 0 0 0 0
"puritan" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"puritans" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"purposes" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"putting" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"quack" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"qualify" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"quarter" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"queries" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"quitted" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"quote" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"ragged" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"raised" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"raises" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"rallied" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"range" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"rankly" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ratest" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"re-examination" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"reach" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"reached" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"reads" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"realized" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0 0 0 0 0
"reap" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"reasoning" 0 0 0 0 0 0 0 0.126262626262626 0 0 0 0 0 0 0 0
